"REAGAN, Ronald Wilson",republican,-0.009731235717364561,-0.00993659443954592
"DICKINSON, William Louis",republican,-0.00340797531335707,-0.077468662475282
"CALLAHAN, Herbert Leon (Sonny)",republican,0.005672368645199248,-0.08262874847197113
"YOUNG, Donald Edwin",republican,0.016169422247432334,-0.059148217310116186
"HAMMERSCHMIDT, John Paul",republican,0.012146728573263366,-0.06943801969748628
"BADHAM, Robert Edward",republican,-0.01424576945908986,-0.05651357717715442
"DORNAN, Robert Kenneth",republican,-0.010891062440479401,-0.07878783722921343
"LEWIS, Charles Jeremy (Jerry)",republican,-0.006048592582424115,-0.06673074118283824
"LUNGREN, Daniel Edward",republican,-0.017054590212981943,-0.07319280947767345
"PASHAYAN, Charles, Jr.",republican,0.014327903062205638,-0.07278260305747562
"SHUMWAY, Norman David",republican,-0.013764579316841784,-0.06895011243496063
"THOMAS, William Marshall",republican,-0.004908402450511755,-0.07945694728797557
"HUNTER, Duncan Lee",republican,-0.01675378924281623,-0.07784704164559449
"LOWERY, William David",republican,0.0016880325229949242,-0.07721379320483207
"McCANDLESS, Alfred A.",republican,-0.015735536733666202,-0.0751727612816394
"PACKARD, Ronald C.",republican,-0.0013646466798287009,-0.0796842451702408
"KONNYU, Ernest Leslie",republican,-0.0034460170793440075,-0.07288581677523166
"BROWN, George Hanks (Hank)",republican,-0.013593104674733259,-0.07081579437179483
"SCHAEFER, Daniel",republican,-0.008050922232263795,-0.08103022787401988
"JOHNSON, Nancy Lee",republican,0.030953133661122862,-0.05676939500210948
"ROWLAND, John",republican,0.01769816806243411,-0.07191367086700713
"SHAYS, Christopher H.",republican,0.0209356695751799,-0.036525583853498876
"YOUNG, Charles William (Bill)",republican,0.0010297683587709972,-0.0796416354662912
"McCOLLUM, Ira William, Jr. (Bill)",republican,-0.0034667846368563434,-0.08029080651089607
"SHAW, Eugene Clay, Jr.",republican,0.011179313629185925,-0.07882298969942335
"BILIRAKIS, Michael",republican,-0.006180838782633422,-0.0829314070343656
"MACK, Connie, III",republican,-0.017268406083910354,-0.05460737895565547
"BARNARD, Druie Douglas, Jr.",democrat,0.0391486311864772,-0.03133806881992854
"RAY, Richard Belmont",democrat,0.03682633216735028,-0.0254095382604379
"SWINDALL, Patrick Lynn",republican,-0.015944398372709844,-0.0830474108891481
"SAIKI, Patricia",republican,0.028832350729138468,-0.05982033758817853
"CRAIG, Larry Edwin",republican,-0.012432815518533353,-0.07731996616872706
"MICHEL, Robert Henry",republican,-0.0026227506728678084,-0.07920063795826585
"MADIGAN, Edward Rell",republican,0.0014662846635771516,-0.07615424934823986
"HYDE, Henry John",republican,0.002826897779016512,-0.08113783822561862
"PORTER, John Edward",republican,0.012055414094856182,-0.07284943696437415
"MARTIN, Lynn Morley",republican,-0.0062940983579245794,-0.08033415716262235
"FAWELL, Harris W.",republican,0.00160751818496101,-0.07247084253481376
"DAVIS, Jack",republican,-0.006701033149296971,-0.07586875960201948
"COSTELLO, Jerry Francis",democrat,0.014024656546290202,-0.0076294751714600225
"JACOBS, Andrew, Jr.",democrat,0.0356230160549987,-0.012606707028650169
"MYERS, John Thomas",republican,0.022018428605887146,-0.0640019314093999
"COATS, Daniel Ray",republican,0.007335418893450392,-0.0830086293534936
"LEACH, James Albert Smith",republican,0.019046027418836944,-0.05142614932076498
"TAUKE, Thomas Joseph",republican,0.0022209687622597504,-0.07000866249643375
"LIGHTFOOT, James Ross",republican,-0.004031532233797252,-0.08099461397806326
"GRANDY, Frederick Lawrence",republican,0.008769757273880265,-0.07109091933155821
"WHITTAKER, Robert Russell",republican,2.3017018561279643e-05,-0.08158425214032408
"ROBERTS, Charles Patrick (Pat)",republican,-0.00447936926202199,-0.08196221920792182
"MEYERS, Jan",republican,0.01370046891250758,-0.07358646315897445
"ROGERS, Harold Dallas (Hal)",republican,0.0064135967097677,-0.08275791250975773
"LIVINGSTON, Robert Linlithgow, Jr.",republican,0.005440540689724965,-0.05972581905601848
"TAUZIN, Wilbert Joseph (Billy)",democrat,0.038189749485456434,-0.02955269012422356
"ROEMER, Charles Elson (Buddy), III",democrat,0.0015072942909544562,-0.007792417680439536
"BAKER, Richard Hugh",republican,0.0030343129553832126,-0.0819701007699688
"HOLLOWAY, Clyde Cecil",republican,-0.002927003759086874,-0.07497070089968133
"McCRERY, James O., III",republican,0.00837905046621408,-0.036656071422340016
"SNOWE, Olympia Jean",republican,0.03471232439653173,-0.05268805618018023
"BENTLEY, Helen Delich",republican,0.008407614971317201,-0.06930776650123957
"BROOMFIELD, William S.",republican,0.013228778117514519,-0.07332206098669562
"VANDER JAGT, Guy Adrian",republican,0.008793594860604539,-0.07868032789947862
"PURSELL, Carl Duane",republican,0.025870387978922854,-0.05953891924989931
"HENRY, Paul B.",republican,0.00356088260135968,-0.07113132601115114
"SCHUETTE, Bill",republican,0.01180142059769122,-0.07748505298150295
"UPTON, Frederick Stephen",republican,-0.0038505627441991846,-0.08290518926367799
"FRENZEL, William Eldridge",republican,-0.004556597515011642,-0.060788150968649944
"STANGELAND, Arlan Ingehart",republican,-0.0010883789358613863,-0.0808955691346603
"PENNY, Timothy Joseph",democrat,0.0364540531576847,-0.024537560871074105
"LOTT, Chester Trent",republican,-0.0027045113306952005,-0.07053856779409522
"TAYLOR, Gene",republican,0.01156865686683889,-0.06399345642567392
"COLEMAN, Earl Thomas",republican,0.009627435670331806,-0.08163696665934948
"EMERSON, Norvell William (Bill)",republican,0.002146894431266856,-0.0816286200950484
"BUECHNER, John William (Jack)",republican,-0.0007800706420966285,-0.08072455859931915
