Boehner,1.6465794279519044e-16,-5.061127610911349e-16,0.0,0.0,0.0,0.0,", Election of the Speaker"
Passed,-4.316569811512604e-17,1.353856335397532e-15,0.0,0.0,0.0,0.0,"Adopting rules for the One Hundred Fourteenth Congress, Table Motion to Refer"
Passed,-3.002267966236344e-16,-3.0917152207434236e-16,0.0,0.0,0.0,0.0,"Adopting rules for the One Hundred Fourteenth Congress, On Ordering the Previous Question"
Failed,-4.740255697199816e-16,9.944752562698424e-17,0.0,0.0,0.0,0.0,"Adopting rules for the One Hundred Fourteenth Congress, On Motion to Commit with Instructions"
Passed,4.353127051055686e-17,4.1021227167902826e-16,0.0,0.0,0.0,0.0,"Adopting rules for the One Hundred Fourteenth Congress, On Agreeing to the Resolution"
Passed,-1.8700139940832045e-16,6.476555979649449e-16,0.0,0.0,0.0,0.0,"Hire More Heroes Act of 2015, On Motion to Suspend the Rules and Pass"
Passed,-3.8510541855955113e-16,2.4130601483724442e-17,0.0,0.0,0.0,0.0,"Terrorism Risk Insurance Program Reauthorization Act, On Motion to Suspend the Rules and Pass"
Failed,1.0695807937629086e-16,1.0336769131172618e-16,0.0,0.0,0.0,0.0,"Promoting Job Creation and Reducing Small Business Burdens Act, On Motion to Suspend the Rules and Pass"
Passed,-1.2257720652628785e-16,8.650292069681655e-17,0.0,0.0,0.0,0.0,"National Windstorm Impact Reduction Act Reauthorization, On Motion to Suspend the Rules and Pass"
Passed,2.1412657151556797e-16,-7.485304005395645e-16,0.0,0.0,0.0,0.0,"Providing for consideration of the bill (H.R. 3) to approve the Keystone XL Pipeline, and providing for consideration of the bill (H.R. 30) the “Save American Workers Act of 2015”, On Ordering the Previous Question"
Passed,-1.0138318414502905e-16,-7.372437346305662e-17,0.0,0.0,0.0,0.0,"Providing for consideration of the bill (H.R. 3) to approve the Keystone XL Pipeline, and providing for consideration of the bill (H.R. 30) the “Save American Workers Act of 2015”, On Agreeing to the Resolution"
Failed,-5.747814934889876e-17,-1.7905762350244682e-17,0.0,0.0,0.0,0.0,"Save American Workers Act of 2015, On Motion to Recommit with Instructions"
Passed,1.5564386258544048e-16,2.1028892769561005e-16,0.0,0.0,0.0,0.0,"Save American Workers Act of 2015, On Passage"
Failed,3.3701653541491745e-17,-1.550905190067831e-16,0.0,0.0,0.0,0.0,"Keystone XL Pipeline Act, On Motion to Recommit with Instructions"
Passed,2.625846085063197e-16,7.798466830539204e-17,0.0,0.0,0.0,0.0,"Keystone XL Pipeline Act, On Passage"
Passed,-2.8300057344514732e-16,1.539808810650597e-16,0.0,0.0,0.0,0.0,"Clay Hunt Suicide Prevention for American Veterans Act, On Motion to Suspend the Rules and Pass"
Passed,-2.148072699209419e-16,6.264699998650871e-16,0.0,0.0,0.0,0.0,"Protecting Volunteer Firefighters and Emergency Responders Act, On Motion to Suspend the Rules and Pass"
Passed,4.78508476251195e-16,3.6479732645822237e-16,0.0,0.0,0.0,0.0,", On Approving the Journal"
Passed,-3.5618021254542657e-16,-2.179448187070887e-16,0.0,0.0,0.0,0.0,"Providing for consideration of H.R. 37, the Promoting Job Creation and Reducing Small Business Burdens Act; H.R. 185, the Regulatory Accountability Act of 2015; and H.R. 240, Making appropriations for the Department of Homeland Security for the fiscal year ending September 30, 2015, and for other purposes, On Ordering the Previous Question"
Passed,-8.950969839122161e-17,-7.927657978710022e-17,0.0,0.0,0.0,0.0,"Providing for consideration of H.R. 37, the Promoting Job Creation and Reducing Small Business Burdens Act; H.R. 185, the Regulatory Accountability Act of 2015; and H.R. 240, Making appropriations for the Department of Homeland Security for the fiscal year ending September 30, 2015, and for other purposes, On Agreeing to the Resolution"
Passed,-3.833196164734398e-17,2.4184698440099217e-17,0.0,0.0,0.0,0.0,", On Approving the Journal"
