Hastert,-0.012843881797900669,0.055118446819931874,424.0,16.0,220.0,-204.0
Failed,0.012181952393878792,-0.05269604864089241,-406.0,-14.0,-210.0,196.0
Passed,-0.011982016258663807,0.054440541489496855,417.0,9.0,213.0,-204.0
Passed,-0.04273846969813916,-0.013479384745552783,11.0,399.0,205.0,194.0
Passed,-0.04330194716423948,-0.013305172104585816,13.0,405.0,209.0,196.0
Passed,-0.04321315013683935,-0.013482571002551312,11.0,403.0,207.0,196.0
Passed,-0.04009806093351057,-0.009310922562642663,30.0,362.0,196.0,166.0
Passed,-0.043833542347249864,-0.013767708625815018,10.0,408.0,209.0,199.0
Passed,-0.043861549843187686,-0.014964760169715834,2.0,410.0,206.0,204.0
Passed,-0.04381856324010178,-0.014810115197765655,3.0,411.0,207.0,204.0
Passed,-0.043821746594241075,-0.013624050068589345,11.0,407.0,209.0,198.0
Passed,-0.04366278937490206,-0.012300975830023134,19.0,403.0,211.0,192.0
Passed,-0.042737516151437595,-0.016838539502596978,-13.0,401.0,194.0,207.0
Passed,-0.04260419096479278,-0.015621868885127252,-6.0,398.0,196.0,202.0
Passed,-0.0418668072865039,-0.014141984002044293,2.0,394.0,198.0,196.0
Passed,-0.04312627154245762,-0.014792545796016838,2.0,404.0,203.0,201.0
Passed,-0.043745157527139554,-0.014185843477644011,8.0,410.0,209.0,201.0
Passed,-0.04390092002073955,-0.013959789964046284,9.0,411.0,210.0,201.0
Passed,-0.04386299874982961,-0.014349238604382003,6.0,410.0,208.0,202.0
Passed,-0.04349950799101673,-0.014566036163300782,5.0,409.0,207.0,202.0
Passed,-0.024566935244228327,0.033858078380853536,273.0,149.0,211.0,-62.0
Failed,0.020364688499316032,-0.04217793209242506,-322.0,-98.0,-210.0,112.0
Failed,0.019050077721239556,-0.04194057062871558,-322.0,-88.0,-205.0,117.0
Passed,-0.029034081503822397,0.025675492816473227,226.0,198.0,212.0,-14.0
Passed,-0.04241865646092836,-0.014811247043623613,-1.0,397.0,198.0,199.0
Passed,-0.04281200191556843,-0.014052081481052121,5.0,399.0,202.0,197.0
Passed,-0.03290646077561175,0.005594969656275197,112.0,264.0,188.0,76.0
Passed,-0.01369367417809557,0.05355102806742245,409.0,23.0,216.0,-193.0
Passed,-0.04433806549261311,-0.01499118547305905,4.0,416.0,210.0,206.0
Passed,-0.042872464256112575,-0.016042311553270787,-8.0,402.0,197.0,205.0
Passed,-0.043802015473351226,-0.01499014445938272,3.0,411.0,207.0,204.0
Passed,-0.011991136017457304,0.05022265556449786,369.0,17.0,193.0,-176.0
Passed,-0.015063791694409563,0.04560892024222657,354.0,50.0,202.0,-152.0
Failed,0.017048027330643468,-0.044780007850777966,-351.0,-67.0,-209.0,142.0
Failed,0.018361379750178042,-0.04360710685894779,-346.0,-80.0,-213.0,133.0
Passed,-0.01291476062362174,0.054390868635340955,414.0,16.0,215.0,-199.0
Passed,-0.01243167048858269,0.054575470224005905,416.0,12.0,214.0,-202.0
Passed,-0.012992935705982702,0.054489956005442874,416.0,16.0,216.0,-200.0
Passed,-0.013639784422695072,0.05344193242143491,406.0,24.0,215.0,-191.0
Failed,0.019165780968522415,-0.04033185821409945,-325.0,-93.0,-209.0,116.0
Failed,0.021165404903994003,-0.03972416438476637,-320.0,-118.0,-219.0,101.0
Agreed to,-0.01431792468597214,0.05286408257208986,401.0,31.0,216.0,-185.0
Failed,0.013034552926046083,-0.05484894068802436,-419.0,-17.0,-218.0,201.0
Passed,-0.014610795375420142,0.053561986459525576,407.0,33.0,220.0,-187.0
Passed,-0.04351066486782796,-0.014057892411405882,8.0,404.0,206.0,198.0
Passed,-0.04412830524330784,-0.01365855195422334,13.0,411.0,212.0,199.0
Passed,-0.04344536925940021,-0.014119414309430542,6.0,402.0,204.0,198.0
Passed,-0.04414857104620781,-0.013748675678324104,11.0,411.0,211.0,200.0
Passed,-0.044531492053663246,-0.015017101523620941,4.0,416.0,210.0,206.0
Passed,-0.04348338778821379,-0.013704339834358807,13.0,403.0,208.0,195.0
Passed,-0.04359530959770924,-0.013403132769980576,14.0,402.0,208.0,194.0
Passed,-0.044186687903974314,-0.015113970176475151,3.0,411.0,207.0,204.0
Passed,-0.04402253263128858,-0.015109370744226393,4.0,410.0,207.0,203.0
Passed,-0.044190573176524466,-0.015228447093696263,4.0,410.0,207.0,203.0
Failed,0.033629609953946565,-0.012051455411601315,-156.0,-264.0,-210.0,-54.0
Passed,-0.01832159172579498,0.044458037853516916,347.0,77.0,212.0,-135.0
