Boehner,0.03674269798061094,0.0051628822181127906,412.0,28.0,220.0,-192.0,", Election of the Speaker"
Failed,-0.03188174268172456,0.008688877968428339,-334.0,-110.0,-222.0,112.0,", On Agreeing to the Amendment"
Failed,-0.03218755789196135,0.009065257909602609,-338.0,-110.0,-224.0,114.0,", On Agreeing to the Amendment"
Failed,0.026231031562711886,0.021887178248347225,291.0,-87.0,102.0,-189.0,", On Agreeing to the Amendment"
Failed,-0.036276573007075624,-0.0013742967370612568,-396.0,-54.0,-225.0,171.0,", On Agreeing to the Amendment"
Failed,-0.028061830241185484,-0.0009410108219397732,-301.0,-31.0,-166.0,135.0,", On Agreeing to the Amendment"
Failed,0.009798163744628014,0.04090828841155579,126.0,-252.0,-63.0,-189.0,", On Agreeing to the Amendment"
Failed,-0.030444633420770854,0.002864403148802052,-325.0,-61.0,-193.0,132.0,", On Agreeing to the Amendment"
Failed,-0.010408012697007932,0.0292554044396641,-90.0,-194.0,-142.0,-52.0,", On Agreeing to the Amendment"
Failed,-0.011319394632539458,0.024112165798816306,-102.0,-160.0,-131.0,-29.0,", On Agreeing to the Amendment"
Failed,-0.0193740868969524,0.033890009484672565,-186.0,-250.0,-218.0,-32.0,", On Agreeing to the Amendment"
Agreed to,-0.03078137658338304,-0.009081520190139272,-337.0,11.0,-163.0,174.0,", On Agreeing to the Amendment"
Failed,0.012420419485933563,0.04047663693129603,155.0,-235.0,-40.0,-195.0,", On Agreeing to the Amendment"
Agreed to,0.03643896919179415,0.00451493492454263,402.0,36.0,219.0,-183.0,", On Agreeing to the Amendment"
Failed,-0.03285986259231095,0.004019168886026,-351.0,-83.0,-217.0,134.0,", On Agreeing to the Amendment"
Failed,-0.02202049543156464,0.008288056607164708,-226.0,-76.0,-151.0,75.0,", On Agreeing to the Amendment"
Failed,0.022091306363721256,0.027067951009788514,252.0,-126.0,63.0,-189.0,", On Agreeing to the Amendment"
Failed,-0.037538520861214016,-0.005111353874888989,-421.0,-35.0,-228.0,193.0,"Making appropriations for energy and water development and related agencies for the fiscal year ending September 30, 2014, and for other purposes, On Motion to Recommit with Instructions"
Passed,0.03560034206724756,0.004553824024907806,392.0,28.0,210.0,-182.0,"Making appropriations for energy and water development and related agencies for the fiscal year ending September 30, 2014, and for other purposes, On Passage"
Failed,-0.02727239567748207,0.014024701255147154,-285.0,-135.0,-210.0,75.0,", On Motion to Adjourn"
Passed,0.03750909988551381,0.00562704683301515,420.0,30.0,225.0,-195.0,"Providing for consideration of the bill (H.R. 2642) to provide for the reform and continuation of agricultural and other programs of the Department of Agriculture through fiscal year 2018, and for other purposes, Table Appeal of the Ruling of the Chair"
Failed,-0.02958603113057014,0.012173520085416573,-309.0,-127.0,-218.0,91.0,", On Motion to Adjourn"
Passed,0.03720531061847661,0.0058319979237139484,416.0,28.0,222.0,-194.0,"Providing for consideration of the bill (H.R. 2642) to provide for the reform and continuation of agricultural and other programs of the Department of Agriculture through fiscal year 2018, and for other purposes, On Agreeing to the Resolution"
Passed,0.036490239090731125,0.004385666854546484,409.0,37.0,223.0,-186.0,"Federal Agriculture Reform and Risk Management Act, Table Appeal of the Ruling of the Chair"
Passed,0.03565374560558276,0.0038522476418783327,398.0,40.0,219.0,-179.0,"Federal Agriculture Reform and Risk Management Act, Table Appeal of the Ruling of the Chair"
Failed,-0.03768490575245326,-0.0058859243061190804,-422.0,-28.0,-225.0,197.0,"Federal Agriculture Reform and Risk Management Act, On Motion to Recommit with Instructions"
Passed,0.03559379942087796,0.007762031359661728,401.0,7.0,204.0,-197.0,"Federal Agriculture Reform and Risk Management Act, On Passage"
Passed,0.006729735993065909,-0.058774558845108994,41.0,403.0,222.0,181.0,"To amend title 49, United States Code, to modify requirements relating to the availability of pipeline safety regulatory documents, and for other purposes, On Motion to Suspend the Rules and Pass"
Passed,0.006242954904365794,-0.06007604411816536,35.0,411.0,223.0,188.0,"To ensure that the Federal Aviation Administration advances the safety of small airplanes, and the continued development of the general aviation industry, and for other purposes, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.006240997161071958,-0.060026815533899956,35.0,411.0,223.0,188.0,"To designate the headquarters building of the Coast Guard on the campus located at 2701 Martin Luther King, Jr., Avenue Southeast in the District of Columbia as the “Douglas A. Munro Coast Guard Headquarters Building”, and for other purposes, On Motion to Suspend the Rules and Pass"
Passed,0.03772033863438844,0.00479376152727526,420.0,38.0,229.0,-191.0,"Providing for consideration of the bill (H.R. 2668) to delay the application of the individual health insurance mandate; and providing for consideration of the bill (H.R. 2667) to delay the application of the employer health insurance mandate, and for other purposes, On Ordering the Previous Question"
Passed,0.036846132316537626,0.002747436984747722,407.0,49.0,228.0,-179.0,"Providing for consideration of the bill (H.R. 2668) to delay the application of the individual health insurance mandate; and providing for consideration of the bill (H.R. 2667) to delay the application of the employer health insurance mandate, and for other purposes, On Agreeing to the Resolution"
Failed,-0.007712061607897651,0.057980706277402594,-53.0,-399.0,-226.0,-173.0,", On Motion to Adjourn"
Failed,-0.037318890388295466,-0.00398844577851206,-412.0,-42.0,-227.0,185.0,"Authority for Mandate Delay Act, On Motion to Recommit with Instructions"
Passed,0.03365782791704815,-0.007845565616543778,354.0,102.0,228.0,-126.0,"Authority for Mandate Delay Act, On Passage"
Failed,-0.037814391716527965,-0.004958675518982504,-421.0,-37.0,-229.0,192.0,"Fairness for American Families Act, On Motion to Recommit with Instructions"
Passed,0.035648289825745784,-0.002900761833707159,380.0,76.0,228.0,-152.0,"Fairness for American Families Act, On Passage"
Passed,0.037451729829861655,0.0042981690931045095,416.0,40.0,228.0,-188.0,"Providing for consideration of H.R. 5, the Student Success Act, On Ordering the Previous Question"
Passed,0.037054962114272505,0.004194655816160127,412.0,40.0,226.0,-186.0,"Providing for consideration of H.R. 5, the Student Success Act, On Agreeing to the Resolution"
Passed,0.004757266406799739,-0.020573897108353823,43.0,135.0,89.0,46.0,", On Approving the Journal"
Agreed to,-0.02474709926763151,-0.02380107759875246,-282.0,102.0,-90.0,192.0,", On Agreeing to the Amendment"
Agreed to,0.03662412094656519,0.0010676205091206632,399.0,59.0,229.0,-170.0,", On Agreeing to the Amendment"
Agreed to,0.036601426584487964,0.002223142904161481,404.0,52.0,228.0,-176.0,", On Agreeing to the Amendment"
Agreed to,0.03725143771353773,0.005792332148507186,415.0,31.0,223.0,-192.0,", On Agreeing to the Amendment"
Failed,-0.03648281954432157,-0.0023830756119517056,-403.0,-51.0,-227.0,176.0,", On Agreeing to the Amendment"
Failed,-0.03755128840534107,-0.004497149591961584,-420.0,-40.0,-230.0,190.0,", On Agreeing to the Amendment"
Failed,-0.03795310859195278,-0.0052606528048505345,-425.0,-35.0,-230.0,195.0,"To support State and local accountability for public education, protect State and local authority, inform parents of the performance of their children’s schools, and for other purposes, On Motion to Recommit with Instructions"
Passed,0.03622641513864192,0.007753016171084839,405.0,13.0,209.0,-196.0,"To support State and local accountability for public education, protect State and local authority, inform parents of the performance of their children’s schools, and for other purposes, On Passage"
Passed,0.006834479067132135,-0.056626366748450035,41.0,385.0,213.0,172.0,"WMD Intelligence and Information Sharing Act, On Motion to Suspend the Rules and Pass"
Passed,0.006450443324582889,-0.056874811572506546,38.0,388.0,213.0,175.0,"Authorizing the use of the Capitol Grounds for the District of Columbia Special Olympics Law Enforcement Torch Run, On Motion to Suspend the Rules and Agree"
Passed,0.03730239870232273,0.004250723548786935,415.0,39.0,227.0,-188.0,"Providing for consideration of H.R. 2397, making appropriations for the Department of Defense, FY 2014; and H.R. 2610, making appropriations for the Departments of Transportation, and Housing and Urban Development, and related agencies, FY 2014, On Ordering the Previous Question"
Passed,0.037089992416491406,0.005220726434293671,412.0,32.0,222.0,-190.0,"Providing for consideration of H.R. 2397, making appropriations for the Department of Defense, FY 2014; and H.R. 2610, making appropriations for the Departments of Transportation, and Housing and Urban Development, and related agencies, FY 2014, On Agreeing to the Resolution"
Failed,-0.013092766731335897,0.04435194300364704,-118.0,-322.0,-220.0,-102.0,", On Agreeing to the Amendment"
Failed,-0.03336555165100895,0.0007604473897283482,-364.0,-66.0,-215.0,149.0,", On Agreeing to the Amendment"
Failed,-0.028428709637120488,0.013670362369546718,-295.0,-131.0,-213.0,82.0,", On Agreeing to the Amendment"
Failed,-0.013849142564022828,0.046539919114659795,-119.0,-323.0,-221.0,-102.0,", On Agreeing to the Amendment"
Failed,0.011093709154541082,0.038486562893263784,138.0,-234.0,-48.0,-186.0,", On Agreeing to the Amendment"
Failed,-0.0323678864833976,0.003515279558505276,-348.0,-76.0,-212.0,136.0,", On Agreeing to the Amendment"
Failed,-0.03427278066176396,0.002977576529267467,-365.0,-71.0,-218.0,147.0,", On Agreeing to the Amendment"
Failed,0.012342720234507203,0.012812646402886325,141.0,-51.0,45.0,-96.0,", On Agreeing to the Amendment"
Agreed to,-0.0014014770738382466,-0.020381662500709146,-28.0,144.0,58.0,86.0,", On Agreeing to the Amendment"
Failed,-0.01620331857286872,0.0069485900181322415,-171.0,-53.0,-112.0,59.0,", On Agreeing to the Amendment"
Agreed to,-0.00981267989275035,-0.01165072806416893,-112.0,76.0,-18.0,94.0,", On Agreeing to the Amendment"
Agreed to,-0.004957991650424443,-0.04016896954915219,-79.0,267.0,94.0,173.0,", On Agreeing to the Amendment"
Failed,-0.01605667144143298,0.017897718245873325,-156.0,-126.0,-141.0,15.0,", On Agreeing to the Amendment"
Agreed to,0.03489844844124613,-0.003816772569315508,370.0,80.0,225.0,-145.0,", On Agreeing to the Amendment"
Agreed to,0.010029031879292234,-0.03184605199250887,92.0,238.0,165.0,73.0,", On Agreeing to the Amendment"
Agreed to,0.037132650699361974,0.0023857521598919895,402.0,48.0,225.0,-177.0,", On Agreeing to the Amendment"
Agreed to,-0.009806216913364842,-0.038158955121703725,-130.0,240.0,55.0,185.0,", On Agreeing to the Amendment"
Failed,-0.02387519860275901,0.027273397703203132,-238.0,-208.0,-223.0,15.0,", On Agreeing to the Amendment"
Failed,-0.030298678387194362,0.014507309182994213,-313.0,-141.0,-227.0,86.0,", On Agreeing to the Amendment"
Failed,0.013028451076930668,0.013196526896645923,149.0,-53.0,48.0,-101.0,", On Agreeing to the Amendment"
Passed,0.03711355637708829,0.005447031488361905,415.0,33.0,224.0,-191.0,"Providing for consideration of H.R. 2218, the Coal Residuals Reuse and Management Act and H.R. 1582, the Energy Consumers Relief Act, On Ordering the Previous Question"
Passed,0.037051334476724034,0.003324680413704653,406.0,44.0,225.0,-181.0,"Providing for consideration of H.R. 2218, the Coal Residuals Reuse and Management Act and H.R. 1582, the Energy Consumers Relief Act, On Agreeing to the Resolution"
Failed,-0.008322399773631873,0.01148965265685839,-77.0,-69.0,-73.0,4.0,", On Agreeing to the Amendment"
Agreed to,0.03593856011662991,0.0024457500914300424,391.0,47.0,219.0,-172.0,", On Agreeing to the Amendment"
Agreed to,-0.028195049519379088,-0.006464888625591801,-309.0,9.0,-150.0,159.0,", On Agreeing to the Amendment"
Failed,0.017239418212588304,0.02752549253408664,195.0,-149.0,23.0,-172.0,", On Agreeing to the Amendment"
Agreed to,0.0360080136986362,0.0009389019881479824,390.0,52.0,221.0,-169.0,", On Agreeing to the Amendment"
Agreed to,-0.00849140088343099,-0.019283770581253686,-96.0,110.0,7.0,103.0,", On Agreeing to the Amendment"
Agreed to,-0.021790854321008808,-0.02656830959257236,-255.0,135.0,-60.0,195.0,", On Agreeing to the Amendment"
Failed,-0.03398848452240013,0.0023434183817712764,-362.0,-66.0,-214.0,148.0,", On Agreeing to the Amendment"
Failed,-0.0346636642208708,-0.00018025353055380083,-370.0,-50.0,-210.0,160.0,", On Agreeing to the Amendment"
Failed,-0.026911579240464868,0.0033596112397166777,-283.0,-51.0,-167.0,116.0,", On Agreeing to the Amendment"
Agreed to,0.008213811561473447,-0.057767302788844344,57.0,397.0,227.0,170.0,", On Agreeing to the Amendment"
Failed,-0.007085810995646494,0.0038634290213153937,-67.0,-13.0,-40.0,27.0,", On Agreeing to the Amendment"
Failed,-0.03700960903595509,-0.0042948969749477236,-412.0,-40.0,-226.0,186.0,"Making appropriations for the Department of Defense for fiscal year ending September 30, 2014, and for other purposes, On Motion to Recommit with Instructions"
Passed,0.02259840858978527,-0.027977234199426056,219.0,205.0,212.0,-7.0,"Making appropriations for the Department of Defense for fiscal year ending September 30, 2014, and for other purposes, On Passage"
Failed,-0.03627691282367721,-0.0027658488231546135,-396.0,-46.0,-221.0,175.0,", On Agreeing to the Amendment"
Failed,-0.03558582965489967,0.00027575139763153514,-381.0,-63.0,-222.0,159.0,", On Agreeing to the Amendment"
Failed,-0.037304356206023785,-0.005395884717555482,-417.0,-33.0,-225.0,192.0,"To amend subtitle D of the Solid Waste Disposal Act to encourage recovery and beneficial use of coal combustion residuals and establish requirements for the proper management and disposal of coal combustion residuals that are protective of human health and the environment, On Motion to Recommit with Instructions"
Passed,0.03214904738911179,-0.008444694890662754,338.0,110.0,224.0,-114.0,"To amend subtitle D of the Solid Waste Disposal Act to encourage recovery and beneficial use of coal combustion residuals and establish requirements for the proper management and disposal of coal combustion residuals that are protective of human health and the environment, On Passage"
Agreed to,-0.011367055427230141,-0.03957149396568589,-145.0,225.0,40.0,185.0,", On Agreeing to the Amendment"
Agreed to,-0.01718250896624901,-0.015625344960127793,-188.0,64.0,-62.0,126.0,", On Agreeing to the Amendment"
Failed,0.01212017497312794,0.010611552874734498,131.0,-33.0,49.0,-82.0,", On Agreeing to the Amendment"
Failed,0.02140351952381723,0.01968812381049655,238.0,-82.0,78.0,-160.0,", On Agreeing to the Amendment"
Failed,-0.028534311316382236,0.008087714258150715,-304.0,-104.0,-204.0,100.0,", On Agreeing to the Amendment"
Failed,-0.02189843752049061,0.023397315758535955,-219.0,-191.0,-205.0,14.0,", On Agreeing to the Amendment"
Failed,-0.02323528039641084,0.02153410476881609,-233.0,-179.0,-206.0,27.0,", On Agreeing to the Amendment"
Passed,0.009306768334526878,-0.05342076644229949,68.0,362.0,215.0,147.0,"Smarter Solutions for Students Act, On Motion to Suspend the Rules and Concur in the Senate Amendment"
Passed,0.008472497671376283,-0.05588629663820353,59.0,379.0,219.0,160.0,"Nuclear Iran Prevention Act of 2013, On Motion to Suspend the Rules and Pass, as Amended"
Failed,-0.03632149768305844,-0.002389369059130619,-395.0,-47.0,-221.0,174.0,", On Agreeing to the Amendment"
Failed,-0.03598164672549238,-0.0035560460812640547,-394.0,-42.0,-218.0,176.0,", On Agreeing to the Amendment"
Agreed to,0.034555101569017074,0.0008186462123338538,376.0,56.0,216.0,-160.0,", On Agreeing to the Amendment"
Failed,-0.036605068423926496,-0.005127243837344351,-409.0,-33.0,-221.0,188.0,"Energy Consumers Relief Act of 2013, On Motion to Recommit with Instructions"
Passed,0.036396356677228556,0.00187267675502123,396.0,50.0,223.0,-173.0,"Energy Consumers Relief Act of 2013, On Passage"
Passed,0.036723666944513886,0.005512729626840837,411.0,31.0,221.0,-190.0,"Providing for consideration of H.R. 367, REINS Act of 2013; providing for consideration of H.R. 2009, Keep the IRS Off Your Health Care Act of 2013; providing for proceedings during the period from August 3, 2013, through September 6, 2013; and providing for consideration of H.R. 2879, Stop Government Abuse Act, On Ordering the Previous Question"
Passed,0.03635131433112834,0.004877125487497002,404.0,34.0,219.0,-185.0,"Providing for consideration of H.R. 367, REINS Act of 2013; providing for consideration of H.R. 2009, Keep the IRS Off Your Health Care Act of 2013; providing for proceedings during the period from August 3, 2013, through September 6, 2013; and providing for consideration of H.R. 2879, Stop Government Abuse Act, On Agreeing to the Resolution"
Passed,0.006192275745855116,-0.059199309997484725,34.0,402.0,218.0,184.0,"Vietnam Human Rights Act of 2013, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.035618563274836625,-0.0006464418525846264,381.0,63.0,222.0,-159.0,"Stop Government Abuse Act, On Passage"
Agreed to,0.036068472619137266,0.00011436571179271478,389.0,61.0,225.0,-164.0,", On Agreeing to the Amendment"
Agreed to,0.03626613113156841,0.003478462747949126,396.0,42.0,219.0,-177.0,", On Agreeing to the Amendment"
Agreed to,0.03297966432175718,-0.0092194928587842,343.0,111.0,227.0,-116.0,", On Agreeing to the Amendment"
Failed,-0.035668660220893954,-0.003347357802230558,-389.0,-43.0,-216.0,173.0,", On Agreeing to the Amendment"
Failed,-0.036100469984925374,-0.0019289841668952714,-397.0,-53.0,-225.0,172.0,", On Agreeing to the Amendment"
Failed,-0.037117295751481004,-0.0030090222552090775,-409.0,-47.0,-228.0,181.0,", On Agreeing to the Amendment"
Failed,-0.03698752174709319,-0.004499778676644497,-408.0,-36.0,-222.0,186.0,", On Agreeing to the Amendment"
Failed,-0.03707501790695076,-0.0035619567860430733,-410.0,-44.0,-227.0,183.0,"Regulations From the Executive in Need of Scrutiny Act, On Motion to Recommit with Instructions"
Passed,0.03678341393264249,0.002382782710450683,404.0,48.0,226.0,-178.0,"Regulations From the Executive in Need of Scrutiny Act, On Passage"
Failed,-0.03712043009253548,-0.003528901235406403,-412.0,-44.0,-228.0,184.0,"Keep the IRS Off Your Health Care Act of 2013, On Motion to Recommit with Instructions"
Passed,0.037300715738623653,0.0030402463361523095,410.0,46.0,228.0,-182.0,"Keep the IRS Off Your Health Care Act of 2013, On Passage"
Passed,0.0006397083138548285,-0.05444807583632503,-23.0,347.0,162.0,185.0,"Global Investment in American Jobs Act of 2013, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.006665789629918044,-0.06077453934104098,39.0,415.0,227.0,188.0,"Federal Communications Commission Consolidated Reporting Act of 2013, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.00654521841435116,-0.05752489653793069,39.0,391.0,215.0,176.0,"National Association of Registered Agents and Brokers Reform Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.005702467636867142,-0.057221085065098244,30.0,386.0,208.0,178.0,"Streamlining Claims Processing for Federal Contractor Employees Act, On Motion to Suspend the Rules and Pass"
Passed,0.007017421329243096,-0.059365741166011954,43.0,407.0,225.0,182.0,"Powell Shooting Range Land Conveyance Act, On Motion to Suspend the Rules and Pass"
Passed,0.006185540413182707,-0.06138695925088539,32.0,418.0,225.0,193.0,"Natchez Trace Parkway Land Conveyance Act, On Motion to Suspend the Rules and Pass"
Passed,0.006754790826623743,-0.0604981207137279,39.0,415.0,227.0,188.0,"To amend Public Law 93-435 with respect to the Northern Mariana Islands, providing parity with Guam, the Virgin Islands, and American Samoa, On Motion to Suspend the Rules and Pass"
Passed,0.0054839368460214135,-0.06028218300375536,25.0,409.0,217.0,192.0,"Minuteman Missile National Historic Site Boundary Modification Act, On Motion to Suspend the Rules and Pass"
Passed,0.03783745872877388,0.00577039199753787,423.0,31.0,227.0,-196.0,"Providing for consideration of H.R. 2775, to condition the provision of premium and cost-sharing subsidies under the Patient Protection and Affordable Care Act upon a certification that a program to verify household income and other qualifications for such subsidies is operational, and for other purposes, On Ordering the Previous Question"
Passed,0.03783447115286125,0.005375404833008713,421.0,33.0,227.0,-194.0,"Providing for consideration of H.R. 2775, to condition the provision of premium and cost-sharing subsidies under the Patient Protection and Affordable Care Act upon a certification that a program to verify household income and other qualifications for such subsidies is operational, and for other purposes, On Agreeing to the Resolution"
Passed,0.03793705138631759,0.003729368627302353,417.0,43.0,230.0,-187.0,"To condition the provision of premium and cost-sharing subsidies under the Patient Protection and Affordable Care Act upon a certification that a program to verify household income and other qualifications for such subsidies is operational, and for other purposes, On Passage"
Passed,0.001876419876998129,-0.016924835527880825,14.0,106.0,60.0,46.0,", On Approving the Journal"
Passed,0.006099553162826647,-0.05974919278662388,33.0,405.0,219.0,186.0,"“E. Clay Shaw, Jr. Missing Children’s Assistance Reauthorization Act of 2013”, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.006762224637773116,-0.05950822786184545,41.0,407.0,224.0,183.0,"To authorize the President to extend the term of the Agreement for Cooperation between the Government of the United States of America and the Government of the Republic of Korea Concerning Civil Uses of Nuclear Energy for a period not to exceed March 19, 2016, On Motion to Suspend the Rules and Pass"
Passed,0.0025951836473211507,-0.05546135523484011,-3.0,359.0,178.0,181.0,"Organization of American States Revitalization and Reform Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.03772066629943919,0.004973508438555625,421.0,37.0,229.0,-192.0,"Providing for consideration of H.R. 761, the National Strategic and Critical Minerals Production Act of 2013, On Ordering the Previous Question"
Passed,0.03745838866319557,0.004128327957579706,415.0,41.0,228.0,-187.0,"Providing for consideration of H.R. 761, the National Strategic and Critical Minerals Production Act of 2013, On Agreeing to the Resolution"
Passed,0.002255979228323791,-0.057849551381361844,-8.0,380.0,186.0,194.0,"To provide for the establishment of the Special Envoy to Promote Religious Freedom of Religious Minorities in the Near East and South Central Asia, On Motion to Suspend the Rules and Pass, as Amended"
Failed,-0.03749498437772267,-0.001878244387410295,-408.0,-54.0,-231.0,177.0,", On Agreeing to the Amendment"
Failed,-0.037123541155078786,-0.002937953385275109,-408.0,-48.0,-228.0,180.0,", On Agreeing to the Amendment"
Failed,-0.03737194961484259,-0.0017407342600130986,-406.0,-54.0,-230.0,176.0,", On Agreeing to the Amendment"
Failed,-0.03766836290248875,-0.003705871246170477,-414.0,-44.0,-229.0,185.0,", On Agreeing to the Amendment"
Failed,-0.038010529654051696,-0.005609707861167583,-424.0,-32.0,-228.0,196.0,"National Strategic and Critical Minerals Production Act of 2013, On Motion to Recommit with Instructions"
Passed,0.03651678948419209,-0.0006722789066343755,395.0,67.0,231.0,-164.0,"National Strategic and Critical Minerals Production Act of 2013, On Passage"
Passed,0.038014457126241775,0.0045842836531472106,421.0,39.0,230.0,-191.0,"Providing for consideration of the joint resolution (H.J.Res. 59) making continuing appropriations for fiscal year 2014, and for other purposes, and providing for consideration of motions to suspend the rules, On Ordering the Previous Question"
Passed,0.03775435356646272,0.004770477152431149,420.0,38.0,229.0,-191.0,"Providing for consideration of the joint resolution (H.J.Res. 59) making continuing appropriations for fiscal year 2014, and for other purposes, and providing for consideration of motions to suspend the rules, On Agreeing to the Resolution"
Passed,0.03754551011168993,0.004571291202982925,418.0,38.0,228.0,-190.0,"Providing for consideration of H.R. 687, the Southeast Arizona Land Exchange and Conservation Act of 2013; H.R. 1526, the Restoring Healthy Forests for Healthy Communities Act; and H.R. 3102, the Nutrition Reform and Work Opportunity Act of 2013, On Agreeing to the Resolution"
Failed,-0.037778524066945623,-0.004808659466079656,-421.0,-37.0,-229.0,192.0,"Nutrition Reform and Work Opportunity Act, On Motion to Recommit with Instructions"
Passed,0.03576612325816102,0.009475797770513234,398.0,6.0,202.0,-196.0,"Nutrition Reform and Work Opportunity Act, On Passage"
Failed,-0.03734069411141978,-0.004638085513390197,-416.0,-38.0,-227.0,189.0,"Making continuing appropriations for fiscal year 2014, and for other purposes, On Motion to Recommit with Instructions"
Passed,0.0373260469536914,0.004225636200507368,414.0,40.0,227.0,-187.0,"Making continuing appropriations for fiscal year 2014, and for other purposes, On Passage"
Agreed to,0.03551092724471803,0.006637234536893605,393.0,23.0,208.0,-185.0,", On Agreeing to the Amendment"
Agreed to,0.035065163932852035,-0.0018688487909894486,377.0,71.0,224.0,-153.0,", On Agreeing to the Amendment"
Agreed to,0.03482587718777124,-0.0037853657939876236,369.0,83.0,226.0,-143.0,", On Agreeing to the Amendment"
Failed,-0.03742603466551794,-0.004817942778896371,-418.0,-38.0,-228.0,190.0,"Restoring Healthy Forests for Healthy Communities Act, On Motion to Recommit with Instructions"
Passed,0.035725882263954234,-0.0012589344468669924,382.0,70.0,226.0,-156.0,"Restoring Healthy Forests for Healthy Communities Act, On Passage"
Passed,0.019275569329569017,-0.02459747950974289,195.0,191.0,193.0,-2.0,"To amend title 46, United States Code, to extend the exemption from the fire-retardant materials construction requirement for vessels operating within the Boundary Line, On Motion to Suspend the Rules and Pass"
Passed,0.005628365244859872,-0.05401084993126881,30.0,368.0,199.0,169.0,"Providing for the concurrence by the House in the Senate amendment to H.R. 527, with an amendment, On Motion to Suspend the Rules and Agree"
Passed,0.006484992750740255,-0.05922863568083997,39.0,405.0,222.0,183.0,"To ensure any new or revised requirement providing for the screening, testing, or treatment of individuals operating commercial motor vehicles for sleep disorders is adopted pursuant to a rulemaking proceeding, and for other purposes, On Motion to Suspend the Rules and Pass"
Passed,0.0064055742722126325,-0.05990426737206899,38.0,410.0,224.0,186.0,"To amend the Interstate Land Sales Full Disclosure Act to clarify how the Act applies to condominiums, On Motion to Suspend the Rules and Pass"
Passed,0.001364072801723637,-0.019671286073769476,7.0,123.0,65.0,58.0,", On Approving the Journal"
Failed,-0.03521536506516048,-0.002147353926834751,-385.0,-47.0,-216.0,169.0,", On Agreeing to the Amendment"
Failed,-0.035683412089276355,-0.0055975879931436075,-394.0,-26.0,-210.0,184.0,", On Agreeing to the Amendment"
Passed,0.006823521216958267,-0.058673446971451215,42.0,402.0,222.0,180.0,"Improving Job Opportunities for Veterans Act, On Motion to Suspend the Rules and Concur in the Senate Amendments"
Passed,0.006058193374109716,-0.059044043738798145,33.0,401.0,217.0,184.0,"To designate the building occupied by the Federal Bureau of Investigation located at 801 Follin Lane, Vienna, Virginia, as the “Michael D. Resnick Terrorist Screening Center”, On Motion to Suspend the Rules and Pass"
Passed,0.03663251001690877,0.004033283773156025,401.0,35.0,218.0,-183.0,"Waiving a requirement of clause 6(a) of rule XIII with respect to consideration of certain resolutions reported from the Committee on Rules, and relating to consideration of the Senate amendment to H.R. 2642, to provide for the reform of agricultural programs of the Department of Agriculture through fiscal year 2018, On Agreeing to the Resolution"
Passed,0.03770043833148337,0.0049056953886664045,421.0,37.0,229.0,-192.0,"Providing for consideration of the Senate amendment to the joint resolution (H.J.Res. 59) making continuing appropriations for fiscal year 2014, and for other purposes, and providing for consideration of the bill (H.R. 3210) making continuing appropriations for military pay in the event of a Government shutdown, On Ordering the Previous Question"
Passed,0.03777473924277342,0.004373618870910596,418.0,40.0,229.0,-189.0,"Providing for consideration of the Senate amendment to the joint resolution (H.J.Res. 59) making continuing appropriations for fiscal year 2014, and for other purposes, and providing for consideration of the bill (H.R. 3210) making continuing appropriations for military pay in the event of a Government shutdown, On Agreeing to the Resolution"
Passed,0.006087624623596166,-0.060664338549802486,32.0,412.0,222.0,190.0,"To designate the United States courthouse located at 118 South Mill Street, in Fergus Falls, Minnesota, as the “Edward J. Devitt United States Courthouse”, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.036131886406476736,-0.002044180464729059,388.0,74.0,231.0,-157.0,"Making continuing appropriations for fiscal year 2014, and for other purposes, On concurring in the Senate amendment with amendment # 1"
Passed,0.0376320143787511,0.004569305641444227,416.0,38.0,227.0,-189.0,"Making continuing appropriations for fiscal year 2014, and for other purposes, On concurring in the Senate amendment with amendment # 2"
Passed,0.006706669462258962,-0.06173917171011351,39.0,423.0,231.0,192.0,"Making continuing appropriations for military pay in the event of a Government shutdown., On Passage"
Passed,0.0002728877428618521,-0.054109853804487226,-29.0,347.0,159.0,188.0,"Department of State Operations and Embassy Security Authorization Act, Fiscal Year 2014, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.0380465234602185,0.005791381310472811,425.0,31.0,228.0,-197.0,"Providing for consideration of the Senate amendment to the joint resolution (H.J.Res. 59) making continuing appropriations for fiscal year 2014, and for other purposes, and waiving a requirement of clause 6(a) of rule XIII with respect to consideration of certain resolutions reported from the Committee on Rules, On Ordering the Previous Question"
Passed,0.03729876035178704,0.006992125881563219,417.0,21.0,219.0,-198.0,"Providing for consideration of the Senate amendment to the joint resolution (H.J.Res. 59) making continuing appropriations for fiscal year 2014, and for other purposes, and waiving a requirement of clause 6(a) of rule XIII with respect to consideration of certain resolutions reported from the Committee on Rules, On Agreeing to the Resolution"
Passed,-0.0006008773112037512,-0.0554291734303264,-38.0,352.0,157.0,195.0,"Congressional Award Program Reauthorization Act of 2013, On Motion to Suspend the Rules and Pass"
