"REAGAN, Ronald Wilson",republican,-0.001411452081869019,-0.00029676206414512227
"DICKINSON, William Louis",republican,0.012489836506763385,-0.06994151858477547
"BEVILL, Tom",democrat,-0.05225623755909545,-0.03270349226447419
"NICHOLS, William Flynt",democrat,-0.03267187717904546,-0.044723792412546315
"FLIPPO, Ronnie Gene",democrat,-0.05204140387871491,-0.028362883943750805
"SHELBY, Richard C.",democrat,-0.04303943878303036,-0.040505709853232125
"ERDREICH, Ben",democrat,-0.052400950038279444,-0.039511462097034045
"CALLAHAN, Herbert Leon (Sonny)",republican,0.007106246426512449,-0.08186970038345825
"YOUNG, Donald Edwin",republican,-0.009755167642353796,-0.06448385536583662
"UDALL, Morris King",democrat,-0.06697308795237424,0.002126615509932611
"RUDD, Eldon Dean",republican,0.0038523185872508647,-0.05083239855856243
"STUMP, Robert Lee",republican,0.03765847476943422,-0.06949849702175567
"McCAIN, John Sidney, III",republican,0.0038234012775759402,-0.07789690828360683
"KOLBE, James Thomas",republican,0.014885115275735447,-0.08094488756504166
"HAMMERSCHMIDT, John Paul",republican,-0.004434540912669684,-0.07439499713092837
"ALEXANDER, William Vollie (Bill), Jr.",democrat,-0.06336547909034645,-0.004287562097072282
"ANTHONY, Beryl Franklin, Jr.",democrat,-0.06120072375268053,-0.014342172883261542
"ROBINSON, Tommy Franklin",democrat,-0.04121259629672682,-0.040651069577266476
"BROWN, George Edward, Jr.",democrat,-0.06231957295168903,0.007054908571400214
"EDWARDS, William Donlon (Don)",democrat,-0.07076134446044767,0.01646975703059436
"HAWKINS, Augustus Freeman (Gus)",democrat,-0.05839262560063957,0.008081331454505031
"ROYBAL, Edward R.",democrat,-0.06461462017809445,0.013322323389169803
"ANDERSON, Glenn Malcolm",democrat,-0.06106096559497218,-0.00505382461575508
"DELLUMS, Ronald V.",democrat,-0.06352133992096855,0.01959480942683231
"MOORHEAD, Carlos John",republican,0.03096538854393756,-0.08122594445921608
"STARK, Fortney Hillman (Pete), Jr.",democrat,-0.06172228831750786,0.017850264468188104
"LAGOMARSINO, Robert John",republican,0.02110812962619354,-0.08517574453716337
"MILLER, George",democrat,-0.06159567710388414,0.011080447485962023
"MINETA, Norman Y.",democrat,-0.07115176944185429,0.00888575156561065
"WAXMAN, Henry Arnold",democrat,-0.06502194257937935,0.010933731918716381
"BADHAM, Robert Edward",republican,0.02591975168616469,-0.06434723649991893
"BEILENSON, Anthony Charles",democrat,-0.06562055961333266,0.006701763986178064
"DORNAN, Robert Kenneth",republican,0.022218237281588678,-0.07017568190880219
"PANETTA, Leon Edward",democrat,-0.06671940462508187,-0.002792836832990923
"COELHO, Tony",democrat,-0.06891815370575582,-0.0038941669783197743
"DANNEMEYER, William Edwin",republican,0.0384942954801062,-0.06500253921696969
"DIXON, Julian Carey",democrat,-0.06282535186897321,0.006277023266711097
"FAZIO, Victor Herbert, Jr.",democrat,-0.06968443252156184,-0.0003823706882334795
"LEWIS, Charles Jeremy (Jerry)",republican,0.009333590712895733,-0.061968458114668425
"LUNGREN, Daniel Edward",republican,0.026839424880429095,-0.07555743580715142
"MATSUI, Robert T.",democrat,-0.07151125657801219,0.006758074082428903
"PASHAYAN, Charles, Jr.",republican,-0.0026661264926954075,-0.07472250367498844
"SHUMWAY, Norman David",republican,0.028989828043821022,-0.06824918832718052
"THOMAS, William Marshall",republican,0.014640764123282675,-0.07452636528976682
"CHAPPIE, Eugene A.",republican,0.021339707796638935,-0.06494322853079686
"DREIER, David Timothy",republican,0.036400669206071115,-0.07466892624312169
"DYMALLY, Mervyn Malcolm",democrat,-0.05666936097211837,0.014617618615272188
"FIEDLER, Bobbi",republican,0.01860681580283012,-0.07592158349753443
"HUNTER, Duncan Lee",republican,0.020810391434056375,-0.073728424134707
"LANTOS, Thomas Peter",democrat,-0.06967340712896353,-0.005651758195768446
"LOWERY, William David",republican,0.005098894053299865,-0.07259067132659981
"MARTÍNEZ, Matthew G.",democrat,-0.06705193643510757,0.0005505344310374013
"BATES, Jim",democrat,-0.0585043121174146,-0.002192150708623481
"BERMAN, Howard Lawrence",democrat,-0.06833951682604275,0.009471180530652353
"BOSCO, Douglas Harry",democrat,-0.05779040188068117,-0.0031824628141487324
"BOXER, Barbara",democrat,-0.06455690197341464,0.01213353758138749
"LEHMAN, Richard Henry",democrat,-0.06569877546493316,-0.00014816771221388378
"LEVINE, Meldon Edises",democrat,-0.07079933374796474,0.007912940914313315
"McCANDLESS, Alfred A.",republican,0.02824559302594393,-0.0735560081621433
"PACKARD, Ronald C.",republican,0.016287763123911725,-0.07831467394490545
"TORRES, Esteban Edward",democrat,-0.06945004917124248,0.00587981691865938
"ZSCHAU, Edwin Van Wyck",republican,0.01179171481856816,-0.06127173258630453
"BURTON, Sala Galante",democrat,-0.05842064060484597,0.012398617751852964
"SCHROEDER, Patricia Scott",democrat,-0.034269561508485646,-0.009403339963959124
"WIRTH, Timothy E.",democrat,-0.059102782374762436,-0.008845495727816507
"KRAMER, Kenneth Bentley",republican,0.020363486271661634,-0.07467269268023707
"BROWN, George Hanks (Hank)",republican,0.030694164986850514,-0.06501075755775627
"SCHAEFER, Daniel",republican,0.023412947518739326,-0.07389013043792125
"STRANG, Michael Lathrop",republican,0.022366637232905284,-0.07600340850543906
"McKINNEY, Stewart Brett",republican,-0.041026334528767354,-0.02190503529471984
"GEJDENSON, Samuel",democrat,-0.0718908498265619,0.0036472255237607106
"KENNELLY, Barbara Bailey",democrat,-0.0712635554211222,-0.002886704646461719
"JOHNSON, Nancy Lee",republican,-0.03461167733328246,-0.050528862722428354
"MORRISON, Bruce Andrew",democrat,-0.06261924912816805,0.009639742231378841
"ROWLAND, John",republican,-0.009330766910404027,-0.07484302634418724
"CARPER, Thomas Richard",democrat,-0.05644126137277696,-0.02262563062279505
"BENNETT, Charles Edward",democrat,-0.06009741501987414,-0.018296018142494774
"FASCELL, Dante Bruno",democrat,-0.06744250612320812,-0.004509270044932903
"PEPPER, Claude Denson",democrat,-0.06215468040022731,-0.005460673282324615
"FUQUA, Don",democrat,-0.05259378234038873,-0.030404861999390357
"GIBBONS, Sam Melville",democrat,-0.05248138054365526,-0.02044177756983213
"CHAPPELL, William Venroe, Jr.",democrat,-0.05051426084248183,-0.030764922927527832
"YOUNG, Charles William (Bill)",republican,0.007746445691154865,-0.07634525054334457
"LEHMAN, William",democrat,-0.07034101982989531,0.009895027162945458
"IRELAND, Andrew Poysell (Andy)",republican,0.020837839269807274,-0.08086597103984963
"HUTTO, Earl Dewitt",democrat,-0.035049029070767464,-0.05338342008274401
"MICA, Daniel Andrew",democrat,-0.06099532560865936,-0.019324558876243653
"NELSON, Clarence William (Bill)",democrat,-0.04145035610397663,-0.03482733342041192
"McCOLLUM, Ira William, Jr. (Bill)",republican,0.014447291519817367,-0.07685510016203077
"SHAW, Eugene Clay, Jr.",republican,0.015805649878346907,-0.08552589185904692
"BILIRAKIS, Michael",republican,0.018516568272529444,-0.07957513973779656
"LEWIS, Thomas F.",republican,0.010958512016345793,-0.08415385207175635
"MACK, Connie, III",republican,0.03347047186659077,-0.07596363988390827
