,9.635272743877413e-17,-5.773170703305695e-17
,3.340052385080847e-18,5.110318727055453e-16
,8.27816519474844e-17,-5.612608961130736e-18
,1.2438191790653916e-16,-4.0300539066132407e-17
,-5.1290647909356093e-17,2.6345368691124933e-17
,-1.3015948068203955e-16,5.6976407255624e-17
,1.5446593366781195e-16,-1.775985201486044e-17
,-4.187959535754623e-17,-8.798392169817013e-17
,3.257591162244941e-17,1.2464725190664712e-16
,-1.253005763932945e-16,1.1957252104064918e-17
,-8.254629066818128e-19,4.740098376679423e-17
,6.835901494577598e-18,-2.0832514818363123e-17
,1.5957467772542948e-17,-8.773401595683221e-17
,-1.0102888813304896e-17,-2.6578393219514046e-17
,4.4695558494710855e-18,-1.7783363608599685e-17
,-1.6725485776747433e-17,-5.493732300859545e-17
,-4.080874867438167e-17,4.3000117800440825e-17
,-3.548971925266003e-17,-1.6524646302780825e-17
,-2.4044244902631525e-17,3.569752584554567e-17
,-3.105666103003399e-17,-4.641801910041034e-17
,-3.758023097299767e-18,9.876565590777318e-18
,-2.0309473938119416e-17,1.5216093034422607e-17
,1.0508515502939653e-17,2.9755288149278254e-17
,3.89026727294268e-17,-4.6623427014072365e-18
,-1.5856478039487505e-17,-3.6119786972881464e-17
,-2.0618908669633146e-17,2.0103786614654758e-17
,-5.2593099534315074e-17,-1.7201089111020004e-17
,-9.446987917517464e-18,3.060628909047432e-17
,-5.35864529434987e-17,2.992510375313737e-17
,-2.1700613898338404e-17,6.862130367184397e-18
,4.718812570338746e-17,-2.4702102821096265e-18
,-4.507926382530189e-18,3.347203199185317e-17
,-1.0869209580591872e-18,-1.8096397364659593e-18
,4.531773481959488e-18,4.6501937279452145e-18
,5.839916049405803e-18,-1.4118192098268978e-18
,-3.1010726308804127e-18,3.3084876791774538e-18
,-5.332359301973754e-19,-8.710704232897031e-19
,6.305321851718925e-18,2.3323583439437735e-18
,1.8608993799855986e-18,-2.4370135995216697e-18
,-1.2743474368133386e-18,5.763748897382737e-19
,4.627464786163458e-19,7.356853235103149e-18
,2.628147312190282e-18,1.2599497165654636e-18
,-3.88842401279405e-18,-1.0751554132795158e-17
,5.6564322840496574e-18,-1.6239096473930059e-18
,-5.003439361241998e-19,-8.619586686923226e-18
,-2.9763392950558636e-18,-9.789532329302056e-20
,-1.804300796773196e-18,-1.415985612996067e-17
,2.3474277654119573e-18,-2.2489622242553e-18
,-7.362130578427018e-20,9.550386179347911e-18
,1.924704380171683e-18,-2.8841539718218224e-18
,6.204879986288942e-18,-5.815657829654107e-18
,3.940245783535625e-18,2.830174227044624e-18
,3.1586807311093587e-18,-1.0711824239490043e-17
,3.287005608257485e-19,-9.070506740280485e-19
,-5.09789032122565e-19,2.3260846701365012e-18
,6.042098197495865e-18,3.185169647575745e-18
,-3.949324037603721e-18,-2.303851382921236e-19
,-2.7959014253299623e-18,-5.553693858418494e-18
,-1.9859324868227456e-18,2.7728741853322613e-18
